
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
2023-02-20;54.553,23;4013181392881;56.828,83;5126647439990;57.930,65;6224986470251;55.200,24;1290551847809;52.956,07;695298085467;56.692,18;3666383221398;57.139,68;139528072727
2023-02-21;54.694,91;4025493432983;56.978,09;5140783097282;58.073,31;6242463658338;55.345,04;1293752261861;53.081,83;697095549074;56.836,56;3675975329653;57.290,28;140028479982
2023-02-22;54.437,45;4004439688164;56.743,40;5121310480532;57.828,18;6216999997499;55.073,12;1287377967730;52.873,90;694688877775;56.578,03;3659114788395;57.035,67;139480241501
2023-02-23;54.273,78;3992414698247;56.553,27;5103422038871;57.636,73;6195423707635;54.894,14;1283453520702;52.709,25;692484477231;56.431,29;3649648891112;56.819,55;139027901864
2023-02-24;54.650,29;4021469387311;56.943,28;5138361556993;58.031,48;6237723932538;55.276,70;1292391883662;53.069,39;697336328446;56.815,63;3673710295349;57.197,85;140072939054
2023-02-25;54.650,29;4021469387311;56.943,28;5138361556993;58.031,48;6237723932538;55.276,70;1292391883662;53.069,39;697336328446;56.815,63;3673710295349;57.197,85;140072939054
2023-02-26;54.650,29;4021469387311;56.943,28;5138361556993;58.031,48;6237723932538;55.276,70;1292391883662;53.069,39;697336328446;56.815,63;3673710295349;57.197,85;140072939054
2023-02-27;55.006,90;4070603357597;57.340,28;5174684837099;58.434,43;6279405837277;55.647,73;1301520202073;53.430,39;702144277435;57.202,73;3714651750042;57.608,23;141024471518
2023-02-28;55.755,09;4118108452570;58.136,68;5236738394616;59.238,38;6346269678670;56.415,57;1316777607178;54.167,11;710850968524;58.003,54;3761219832029;58.384,99;142631997380
2023-03-01;55.682,47;4108317827855;58.067,12;5228932397214;59.159,49;6339304988113;56.337,07;1314198089322;54.099,41;711637976438;57.917,34;3755036938701;58.334,05;142215774844
2023-03-02;55.193,62;4063057662393;57.561,93;5183793020795;58.649,35;6288880783058;55.840,67;1303834442457;53.640,65;706158638385;57.388,26;3722276434818;57.847,38;141216104848
2023-03-03;55.023,47;4049916491164;57.381,87;5163742021304;58.490,02;6280486881835;55.684,48;1299899689724;53.476,44;704226603932;57.215,28;3696894493334;57.695,61;141022972246
2023-03-04;55.023,47;4049916491164;57.381,87;5163742021304;58.490,02;6280486881835;55.684,48;1299899689724;53.476,44;704226603932;57.215,28;3696894493334;57.695,61;141022972246
2023-03-05;55.023,47;4049916491164;57.381,87;5163742021304;58.490,02;6280486881835;55.684,48;1299899689724;53.476,44;704226603932;57.215,28;3696894493334;57.695,61;141022972246
2023-03-06;55.236,00;4066421353580;57.591,23;5180841705331;58.719,50;6305833893590;55.905,48;1304766577903;53.670,07;706929226393;57.448,58;3710013813085;57.920,78;141524525732
2023-03-07;54.881,40;4037883342879;57.232,23;5148697309395;58.349,90;6267947917142;55.547,16;1296407474911;53.328,93;702856514729;57.101,64;3686288396571;57.583,45;140819663155
2023-03-08;54.180,10;3990971883401;56.507,83;5085174844846;57.623,32;6194261594381;54.831,77;1280890657418;52.697,05;694768482677;56.378,47;3640178747324;56.843,41;139152169261
2023-03-09;54.355,06;4010486450825;56.681,78;5104713697439;57.805,72;6217452619142;55.011,48;1286416307596;52.867,04;697461943021;56.572,78;3648091946374;57.021,67;139855793580
2023-03-10;53.884,03;3985063725425;56.216,19;5065781627044;57.313,45;6167908779026;54.513,86;1276416532238;52.425,66;692235371588;56.103,71;3620428515674;56.554,53;138999801630
2023-03-11;53.884,03;3985063725425;56.216,19;5065781627044;57.313,45;6167908779026;54.513,86;1276416532238;52.425,66;692235371588;56.103,71;3620428515674;56.554,53;138999801630
2023-03-12;53.884,03;3985063725425;56.216,19;5065781627044;57.313,45;6167908779026;54.513,86;1276416532238;52.425,66;692235371588;56.103,71;3620428515674;56.554,53;138999801630
2023-03-13;53.209,76;3934755977770;55.503,24;5001023180322;56.568,27;6082621616811;53.781,72;1260251874084;51.720,11;683246677077;55.448,23;3578734609028;55.831,55;137508838935
2023-03-14;53.275,00;3945749662609;55.558,31;5015063959849;56.624,79;6094199621971;53.813,31;1265062027877;51.752,85;684735738108;55.547,18;3591045645973;55.868,83;138253865869
2023-03-15;53.186,84;3939979564669;55.460,42;5000317563715;56.547,41;6097411249147;53.763,89;1265623240372;51.687,08;688492353164;55.421,27;3585377917003;55.802,64;138284713839
2023-03-16;53.395,82;3945010689215;55.649,93;5013589390529;56.743,55;6112574950639;53.936,21;1268921015066;51.860,55;690145842234;55.725,49;3604187123335;55.939,96;138446808690
2023-03-17;53.903,26;3954751486542;56.158,03;5038101045852;57.262,34;6140467437878;54.467,29;1278168818807;52.350,15;695312871186;56.215,11;3631405115808;56.492,29;139059905085
2023-03-18;53.903,26;3954751486542;56.158,03;5038101045852;57.262,34;6140467437878;54.467,29;1278168818807;52.350,15;695312871186;56.215,11;3631405115808;56.492,29;139059905085
2023-03-19;53.903,26;3954751486542;56.158,03;5038101045852;57.262,34;6140467437878;54.467,29;1278168818807;52.350,15;695312871186;56.215,11;3631405115808;56.492,29;139059905085
2023-03-20;54.026,79;3957938147764;56.292,41;5042214899610;57.394,42;6143120286557;54.576,70;1279473556416;52.467,46;696274228394;56.373,20;3644805354913;56.597,74;139086646051
2023-03-21;53.864,68;3923669715664;56.123,06;5016784376439;57.225,96;6112980231503;54.433,63;1274357827256;52.330,31;693719207337;56.216,11;3630348027632;56.407,21;138211143073
2023-03-22;54.229,54;3942390570094;56.506,35;5043446836506;57.646,10;6152891039561;54.824,24;1282125795173;52.696,90;698119833121;56.538,63;3650212684969;56.843,51;139103017082
2023-03-23;54.002,77;3915295535704;56.280,85;5020766186681;57.422,28;6124852196855;54.592,54;1276277610895;52.493,08;694992236745;56.360,06;3639337055851;56.625,37;138512338420
2023-03-24;53.578,92;3878919470513;55.812,74;4972450373138;56.963,82;6069551252859;54.123,36;1263566413750;52.020,97;688136076721;55.864,60;3598802854476;56.163,20;137117230831
2023-03-25;53.578,92;3878919470513;55.812,74;4972450373138;56.963,82;6069551252859;54.123,36;1263566413750;52.020,97;688136076721;55.864,60;3598802854476;56.163,20;137117230831
2023-03-26;53.578,92;3878919470513;55.812,74;4972450373138;56.963,82;6069551252859;54.123,36;1263566413750;52.020,97;688136076721;55.864,60;3598802854476;56.163,20;137117230831
2023-03-27;53.708,45;3885573877241;55.895,31;4977066035250;57.085,65;6082590175034;54.232,53;1265517688267;52.119,56;689199045217;55.980,09;3605239418872;56.237,05;137218764635
2023-03-28;53.591,46;3872559520736;55.804,20;4967923772039;56.992,45;6071298641647;54.134,54;1262970173664;52.046,28;688125724858;55.848,06;3596081655731;56.144,49;137001933655
2023-03-29;53.427,93;3858825661066;55.658,25;4952910796429;56.828,72;6052781937887;53.987,39;1259619447459;51.898,68;685980319096;55.681,36;3581726051327;56.012,92;136529941985
2023-03-30;53.364,01;3856274757734;55.603,53;4950924300362;56.760,82;6054525856202;53.947,14;1258923015402;51.830,14;684865747338;55.582,05;3576167236583;55.984,14;136509308157
2023-03-31;53.565,93;3856743755562;55.823,00;4956184425085;56.964,83;6060027985184;54.157,15;1262209640890;52.035,24;685392748127;55.762,67;3577082232597;56.202,57;136883462263
2023-04-01;53.565,93;3856743755562;55.823,00;4956184425085;56.964,83;6060027985184;54.157,15;1262209640890;52.035,24;685392748127;55.762,67;3577082232597;56.202,57;136883462263
2023-04-02;53.565,93;3856743755562;55.823,00;4956184425085;56.964,83;6060027985184;54.157,15;1262209640890;52.035,24;685392748127;55.762,67;3577082232597;56.202,57;136883462263
2023-04-03;53.882,57;3876328637184;56.134,19;4979532989986;57.299,54;6093120875474;54.501,19;1270008704278;52.310,70;693465059271;56.111,04;3591309347756;56.537,80;137693443027
2023-04-04;54.482,25;3943534157481;56.761,34;5047404400922;57.927,64;6158911835768;55.125,56;1285046434788;52.900,48;701134690922;56.728,02;3640976533305;57.161,65;139208579592
2023-04-05;54.722,89;3971075583267;57.022,75;5070670841537;58.193,23;6186253036014;55.352,83;1290499339822;53.130,34;704267913445;57.010,39;3676269600313;57.393,27;139713652827
2023-04-06;54.525,95;3950433976567;56.805,89;5043886287581;57.977,34;6164358063028;55.134,26;1284662716035;52.932,12;701694268530;56.775,06;3662624665625;57.169,89;139283252054
2023-04-07;54.525,95;3950433976567;56.805,89;5043886287581;57.977,34;6164358063028;55.134,26;1284662716035;52.932,12;701694268530;56.775,06;3662624665625;57.169,89;139283252054
2023-04-08;54.525,95;3950433976567;56.805,89;5043886287581;57.977,34;6164358063028;55.134,26;1284662716035;52.932,12;701694268530;56.775,06;3662624665625;57.169,89;139283252054
2023-04-09;54.525,95;3950433976567;56.805,89;5043886287581;57.977,34;6164358063028;55.134,26;1284662716035;52.932,12;701694268530;56.775,06;3662624665625;57.169,89;139283252054
2023-04-10;54.737,09;3970561427638;57.034,14;5067627654183;58.218,51;6200067190395;55.367,70;1291291783993;53.155,15;704796553546;56.990,36;3679328192781;57.409,73;140180860557
2023-04-11;55.185,31;3992925928936;57.490,88;5111710516955;58.676,95;6255618786920;55.824,26;1303606879973;53.592,73;711423300182;57.409,41;3709584894413;57.862,55;141554691372
2023-04-12;55.018,93;3986023308496;57.329,65;5102695794626;58.475,76;6238248960057;55.664,19;1302608496018;53.419,56;710068631550;57.233,99;3701396805670;57.716,74;141631370161
2023-04-13;54.643,17;3963061519968;56.924,48;5071552578135;58.087,73;6202469478974;55.290,77;1296285016057;53.067,36;706670502872;56.849,17;3669808860255;57.340,89;141066919012
2023-04-14;54.559,99;3962811880979;56.818,52;5068566220501;58.002,63;6200284297575;55.205,82;1297638970588;52.960,31;706455347823;56.764,86;3653231289980;57.263,72;141474499237
2023-04-15;54.559,99;3962811880979;56.818,52;5068566220501;58.002,63;6200284297575;55.205,82;1297638970588;52.960,31;706455347823;56.764,86;3653231289980;57.263,72;141474499237
2023-04-16;54.559,99;3962811880979;56.818,52;5068566220501;58.002,63;6200284297575;55.205,82;1297638970588;52.960,31;706455347823;56.764,86;3653231289980;57.263,72;141474499237
2023-04-17;54.697,40;3975179145160;56.968,39;5076662231454;58.140,45;6221643123998;55.338,96;1302946722793;53.113,78;714464146664;56.878,74;3657039411547;57.405,93;143567077200
2023-04-18;54.993,74;3999385105305;57.276,47;5106041153029;58.454,93;6258687003585;55.635,16;1309795915974;53.408,95;718585058581;57.144,83;3673927936052;57.712,95;144338253573
2023-04-19;54.654,48;3984618468087;56.928,50;5077010209908;58.096,74;6223400985928;55.294,14;1301968324103;53.077,64;714443159579;56.815,29;3661267951253;57.368,15;143533457400
2023-04-20;54.401,01;3968779819347;56.659,81;5052340872793;57.823,81;6193398570587;55.042,49;1295826954489;52.826,03;711152673421;56.560,68;3645438026379;57.098,86;142852975798
2023-04-21;53.978,74;3940018609886;56.206,51;5005047884304;57.360,66;6143002732345;54.597,28;1285117850856;52.396,99;706544228811;56.126,78;3616509436217;56.656,48;141754417927
2023-04-22;53.978,74;3940018609886;56.206,51;5005047884304;57.360,66;6143002732345;54.597,28;1285117850856;52.396,99;706544228811;56.126,78;3616509436217;56.656,48;141754417927
2023-04-23;53.978,74;3940018609886;56.206,51;5005047884304;57.360,66;6143002732345;54.597,28;1285117850856;52.396,99;706544228811;56.126,78;3616509436217;56.656,48;141754417927
2023-04-24;53.647,14;3910128979772;55.863,52;4972768539233;57.016,59;6104845263852;54.278,00;1277621966328;52.110,61;702469106536;55.827,73;3596764930874;56.313,19;141084924492
2023-04-25;54.585,57;3974547707513;56.864,13;5054680221994;58.045,05;6198464569078;55.243,20;1298881909865;53.041,73;715024290977;56.856,18;3660674623079;57.265,68;143299730473
2023-04-26;54.179,56;3980469854028;56.452,53;5033325148196;57.595,70;6148031239433;54.803,79;1288818836495;52.637,29;709170187631;56.489,70;3655318310733;56.849,03;142207391051
2023-04-27;53.713,70;3944996880001;55.957,08;4987971551111;57.107,99;6093540576157;54.318,55;1277342138794;52.173,97;702648743510;55.966,56;3617230076012;56.385,47;141040577296
2023-04-28;53.859,90;3942531592009;56.088,76;4968525228890;57.284,36;6092119407992;54.521,39;1281007854404;52.350,69;703517492764;56.084,17;3613856028421;56.561,46;141496033477
2023-04-29;53.859,90;3942531592009;56.088,76;4968525228890;57.284,36;6092119407992;54.521,39;1281007854404;52.350,69;703517492764;56.084,17;3613856028421;56.561,46;141496033477
2023-04-30;53.859,90;3942531592009;56.088,76;4968525228890;57.284,36;6092119407992;54.521,39;1281007854404;52.350,69;703517492764;56.084,17;3613856028421;56.561,46;141496033477
2023-05-01;53.859,90;3942531592009;56.088,76;4968525228890;57.284,36;6092119407992;54.521,39;1281007854404;52.350,69;703517492764;56.084,17;3613856028421;56.561,46;141496033477
2023-05-02;54.209,18;3936176533493;56.453,81;4993531002833;57.657,10;6126860793333;54.869,47;1288829522140;52.678,63;710167623158;56.400,64;3629002454283;56.947,77;142525854628
2023-05-03;54.133,13;3929507646747;56.360,58;4984859556285;57.552,10;6113025295171;54.769,45;1286483820862;52.626,96;709460853919;56.375,66;3626364539155;56.789,72;141896028236
2023-05-04;53.972,13;3918084465497;56.196,31;4970086137946;57.380,02;6094824003754;54.594,85;1282623862252;52.450,20;707015508610;56.228,28;3614427289355;56.648,48;141547837822
2023-05-05;53.574,06;3889193813737;55.778,83;4932244872634;56.964,27;6048344526273;54.177,96;1272791207156;52.057,33;701701653525;55.806,44;3572313080409;56.243,15;140638948546
2023-05-06;53.574,06;3889193813737;55.778,83;4932244872634;56.964,27;6048344526273;54.177,96;1272791207156;52.057,33;701701653525;55.806,44;3572313080409;56.243,15;140638948546
2023-05-07;53.574,06;3889193813737;55.778,83;4932244872634;56.964,27;6048344526273;54.177,96;1272791207156;52.057,33;701701653525;55.806,44;3572313080409;56.243,15;140638948546
2023-05-08;53.760,34;3899171288415;55.978,91;4948688122312;57.169,28;6067860059154;54.398,77;1278062053452;52.254,84;704216245556;55.973,99;3581263672133;56.451,98;141183261094
2023-05-09;53.893,79;3910574839570;56.126,00;4962030312813;57.310,74;6082749911370;54.535,33;1281687456508;52.381,52;706228554751;56.074,66;3589969928162;56.618,06;141694414897
2023-05-10;53.616,89;3887263546715;55.831,30;4933595896961;57.022,27;6051282692882;54.247,65;1275563132885;52.117,24;702772065779;55.781,59;3571601269542;56.327,87;141162390463
2023-05-11;53.527,14;3879404292931;55.719,66;4925108017036;56.905,20;6040265762240;54.145,07;1274937020007;52.020,30;701943967480;55.668,48;3565332456108;56.234,03;141224318045
2023-05-12;53.887,62;3905262452154;56.085,00;4959781721881;57.300,31;6084392649843;54.490,22;1285304743218;52.365,29;707692957082;56.075,30;3594921067946;56.595,73;142560686425
2023-05-13;53.887,62;3905262452154;56.085,00;4959781721881;57.300,31;6084392649843;54.490,22;1285304743218;52.365,29;707692957082;56.075,30;3594921067946;56.595,73;142560686425
2023-05-14;53.887,62;3905262452154;56.085,00;4959781721881;57.300,31;6084392649843;54.490,22;1285304743218;52.365,29;707692957082;56.075,30;3594921067946;56.595,73;142560686425
2023-05-15;53.327,66;3878889439123;55.517,08;4915995810373;56.702,99;6025510664843;53.941,40;1273142206759;51.827,85;705385603717;55.457,64;3552817917914;56.004,35;142501720635
2023-05-16;53.415,10;3888622745879;55.587,08;4926419172972;56.826,36;6045533080208;54.016,67;1277528801901;51.889,17;707913202232;55.510,03;3560637331891;56.102,86;143279466139
2023-05-17;53.789,51;3916476794111;55.980,30;4968729267530;57.246,23;6109278700805;54.374,45;1287591609053;52.262,36;714316702208;55.910,29;3589249883668;56.464,96;144405849335
2023-05-18;53.982,99;3946036068514;56.188,37;4990916916737;57.467,56;6133108692753;54.596,61;1293468963475;52.441,92;716826252666;56.121,14;3621624325464;56.682,42;145001082565
2023-05-19;53.933,50;3940084730492;56.143,80;4986931584284;57.441,72;6131990242904;54.576,14;1293314871763;52.419,96;716805217727;56.047,27;3617868183975;56.662,04;145195329425
2023-05-20;53.933,50;3940084730492;56.143,80;4986931584284;57.441,72;6131990242904;54.576,14;1293314871763;52.419,96;716805217727;56.047,27;3617868183975;56.662,04;145195329425
2023-05-21;53.933,50;3940084730492;56.143,80;4986931584284;57.441,72;6131990242904;54.576,14;1293314871763;52.419,96;716805217727;56.047,27;3617868183975;56.662,04;145195329425
2023-05-22;54.098,65;3949834462767;56.302,03;4999240143655;57.606,42;6151601582617;54.733,43;1296798193885;52.594,54;719553971183;56.208,40;3630127034079;56.789,46;145628251378
2023-05-23;54.339,34;3964906314106;56.541,10;5020077361370;57.859,29;6178134896579;54.978,67;1302558513991;52.833,26;723454406345;56.444,42;3645662985014;57.025,95;146242131756
2023-05-24;54.180,05;3953053438056;56.380,00;5005863845867;57.689,84;6158380666866;54.787,07;1297986662403;52.682,74;721366944975;56.301,54;3618311410582;56.839,01;145693784104
2023-05-25;54.124,01;3948838166888;56.305,66;4997205985320;57.612,75;6148659224702;54.707,61;1295914567226;52.608,90;720361542340;56.223,36;3608828982327;56.765,51;145468418084
2023-05-26;53.992,63;3940619690220;56.190,49;4986143792833;57.510,43;6136898716858;54.613,97;1293346922136;52.529,48;719311395300;56.106,82;3596749085035;56.658,82;145257451668
2023-05-27;53.992,63;3940619690220;56.190,49;4986143792833;57.510,43;6136898716858;54.613,97;1293346922136;52.529,48;719311395300;56.106,82;3596749085035;56.658,82;145257451668
2023-05-28;53.992,63;3940619690220;56.190,49;4986143792833;57.510,43;6136898716858;54.613,97;1293346922136;52.529,48;719311395300;56.106,82;3596749085035;56.658,82;145257451668
2023-05-29;53.890,57;3934417490961;56.080,35;4975386307522;57.417,11;6125588786727;54.527,22;1291087852886;52.451,88;718218805284;55.962,87;3588974743777;56.558,35;144943358411
2023-05-30;53.801,88;3926992465261;55.996,26;4967284939028;57.317,38;6112238403755;54.438,37;1288948340592;52.348,60;716779877185;55.881,23;3582952869881;56.492,70;144660663146
2023-05-31;53.755,98;3913144425401;55.954,13;4949629679621;57.276,42;6090617761890;54.397,94;1286845608810;52.306,90;714552465522;55.922,17;3575282912296;56.422,89;144479456279
2023-06-01;53.759,17;3909988586902;55.948,26;4944971625895;57.263,91;6074559326481;54.361,34;1285931374892;52.267,05;715075520490;55.975,21;3568690453482;56.403,13;145243701397
2023-06-02;53.880,20;3930552239593;56.076,65;4954113827016;57.357,48;6080700973526;54.486,98;1289391932698;52.339,36;715866884674;56.117,05;3574408542815;56.533,07;145517248449
2023-06-03;53.880,20;3930552239593;56.076,65;4954113827016;57.357,48;6080700973526;54.486,98;1289391932698;52.339,36;715866884674;56.117,05;3574408542815;56.533,07;145517248449
