
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
2024-01-31;63.248,54;5040308972493;66.134,99;6054604101514;67.405,78;7454344163466;64.318,93;1701564754978;61.576,89;964672442283;65.898,32;4266286251092;66.550,56;232322180876
2024-02-01;63.003,90;5021201006501;65.925,09;6038074322642;67.203,26;7434964935355;64.079,63;1696865814376;61.327,97;963735585500;65.708,66;4248526780409;66.301,14;234774608689
2024-02-02;63.641,60;5073168436630;66.552,73;6093694788134;67.894,02;7513213152103;64.692,95;1713966806146;61.867,43;972589218067;66.389,99;4292741495242;66.907,67;237052962655
2024-02-03;63.641,60;5073168436630;66.552,73;6093694788134;67.894,02;7513213152103;64.692,95;1713966806146;61.867,43;972589218067;66.389,99;4292741495242;66.907,67;237052962655
2024-02-04;63.641,60;5073168436630;66.552,73;6093694788134;67.894,02;7513213152103;64.692,95;1713966806146;61.867,43;972589218067;66.389,99;4292741495242;66.907,67;237052962655
2024-02-05;63.819,53;5088672754151;66.709,55;6106069864368;68.067,53;7534105261989;64.888,45;1719737507859;62.100,82;976334158968;66.510,17;4300683157918;67.132,23;237852937448
2024-02-06;64.168,95;5119353939625;67.088,61;6141561927166;68.439,28;7577246193088;65.279,47;1730359237287;62.485,96;982767719203;66.884,15;4325020949228;67.497,84;239352579064
2024-02-07;64.431,85;5142133161096;67.372,64;6167622700167;68.699,92;7607838757412;65.553,99;1738101798923;62.734,38;987234180393;67.184,22;4344928145795;67.782,81;240477329947
2024-02-08;64.567,12;5154872375379;67.519,79;6182964732395;68.859,91;7627461312681;65.714,44;1742705266393;62.881,46;989567680741;67.315,11;4355513001975;67.910,10;241119841275
2024-02-09;65.054,90;5197778355224;68.009,60;6230541680994;69.375,19;7689573401977;66.229,61;1757623142807;63.367,23;997660430107;67.760,12;4386591257322;68.415,59;243225507622
2024-02-10;65.054,90;5197778355224;68.009,60;6230541680994;69.375,19;7689573401977;66.229,61;1757623142807;63.367,23;997660430107;67.760,12;4386591257322;68.415,59;243225507622
2024-02-11;65.054,90;5197778355224;68.009,60;6230541680994;69.375,19;7689573401977;66.229,61;1757623142807;63.367,23;997660430107;67.760,12;4386591257322;68.415,59;243225507622
2024-02-12;65.775,78;5259685165788;68.750,76;6299872328383;70.132,42;7776231802649;66.959,71;1777807237829;64.060,36;1009206794527;68.484,46;4434425788786;69.167,02;246174001145
2024-02-13;66.218,85;5309127773391;69.210,60;6355463363178;70.587,33;7842457214621;67.414,74;1791411983762;64.493,19;1017329753214;68.949,07;4468263442010;69.656,72;248573375256
2024-02-14;65.537,75;5264579574799;68.461,34;6296145045244;69.869,95;7774179365262;66.731,48;1777100631491;63.918,26;1009400605517;68.179,82;4418871812584;68.990,98;246727567380
2024-02-15;65.181,61;5246940531730;68.123,85;6267884676227;69.472,18;7738952032243;66.342,84;1773940485206;63.497,98;1012898575872;67.822,55;4394128521941;68.584,60;252126782409
2024-02-16;65.806,62;5311140426253;68.796,43;6339255664630;70.134,20;7828494470239;66.985,08;1796283092897;64.111,76;1025905463477;68.480,40;4446600100149;69.277,83;255889218957
2024-02-17;65.806,62;5311140426253;68.796,43;6339255664630;70.134,20;7828494470239;66.985,08;1796283092897;64.111,76;1025905463477;68.480,40;4446600100149;69.277,83;255889218957
2024-02-18;65.806,62;5311140426253;68.796,43;6339255664630;70.134,20;7828494470239;66.985,08;1796283092897;64.111,76;1025905463477;68.480,40;4446600100149;69.277,83;255889218957
2024-02-19;66.309,30;5349495679477;69.311,16;6385966729853;70.656,17;7886464691096;67.516,08;1812103099211;64.650,05;1035371960406;68.974,88;4481597251219;69.851,83;258195731486
2024-02-20;66.292,07;5346377652256;69.301,01;6382135023322;70.633,43;7883575271783;67.500,55;1812259858343;64.648,91;1036037600929;68.971,08;4480913853568;69.830,32;258566947474
2024-02-21;66.158,87;5333048223011;69.139,93;6364407783696;70.496,06;7870261819919;67.359,09;1809230015997;64.509,32;1034539986901;68.832,73;4474027823906;69.667,00;258272834155
2024-02-22;66.341,13;5347007024799;69.350,65;6383018203456;70.697,93;7892885274282;67.582,08;1815422070843;64.704,90;1038047074349;69.023,63;4485251673794;69.893,36;259037344832
2024-02-23;66.993,62;5403334881653;70.047,36;6452088628201;71.406,05;7973653175779;68.279,47;1835046593015;65.351,49;1049188687970;69.709,79;4530882373685;70.587,87;261839305907
2024-02-24;66.993,62;5403334881653;70.047,36;6452088628201;71.406,05;7973653175779;68.279,47;1835046593015;65.351,49;1049188687970;69.709,79;4530882373685;70.587,87;261839305907
2024-02-25;66.993,62;5403334881653;70.047,36;6452088628201;71.406,05;7973653175779;68.279,47;1835046593015;65.351,49;1049188687970;69.709,79;4530882373685;70.587,87;261839305907
2024-02-26;67.599,98;5455167866043;70.665,46;6512113530114;72.062,95;8049837565630;68.903,49;1853202475230;65.967,41;1059361196691;70.353,47;4572293226687;71.221,63;264445953574
2024-02-27;67.641,87;5462086701702;70.701,01;6518449319891;72.101,07;8057613991225;68.949,27;1855649158578;66.023,92;1061046769684;70.374,59;4574915417221;71.271,35;264781330754
2024-02-28;67.802,08;5483738459077;70.849,05;6540766120553;72.251,97;8090597910478;69.110,00;1861669844080;66.177,90;1064918083995;70.541,54;4592675421074;71.405,24;265732862195
2024-02-29;67.372,08;5436179247107;70.380,02;6479140036288;71.796,98;8021750320841;68.653,69;1848665758569;65.743,17;1056027535105;70.089,62;4549076302872;70.966,47;263981131830
2024-03-01;67.112,08;5422287335662;70.116,40;6458916947647;71.522,84;8001003024207;68.394,72;1844831330488;65.504,46;1056347204735;69.850,23;4533070446879;70.688,72;266759174597
2024-03-02;67.112,08;5422287335662;70.116,40;6458916947647;71.522,84;8001003024207;68.394,72;1844831330488;65.504,46;1056347204735;69.850,23;4533070446879;70.688,72;266759174597
2024-03-03;67.112,08;5422287335662;70.116,40;6458916947647;71.522,84;8001003024207;68.394,72;1844831330488;65.504,46;1056347204735;69.850,23;4533070446879;70.688,72;266759174597
2024-03-04;67.373,18;5448922734510;70.409,08;6485033475875;71.799,88;8038050000151;68.644,49;1852385155669;65.729,53;1060763921485;70.152,59;4553306095795;70.967,72;268092798484
2024-03-05;67.595,76;5472009439283;70.641,07;6510844742251;72.069,81;8074136093215;68.892,80;1860387631671;65.970,19;1065466486948;70.360,22;4566340259054;71.200,09;269604858492
2024-03-06;67.555,74;5470157655651;70.592,56;6508211709576;72.018,05;8072505497311;68.832,40;1860043377762;65.940,83;1065684574568;70.345,56;4566977223984;71.143,64;269377627738
2024-03-07;68.192,32;5524210863984;71.283,74;6573051387573;72.703,62;8151976160547;69.485,03;1878427896546;66.552,16;1075801999510;71.069,54;4614673005303;71.810,57;272118847196
2024-03-08;68.528,85;5558507982309;71.619,20;6611203732641;73.035,06;8196330498582;69.834,55;1889310816936;66.850,63;1081735864810;71.418,47;4641714492971;72.182,64;273937052830
2024-03-09;68.528,85;5558507982309;71.619,20;6611203732641;73.035,06;8196330498582;69.834,55;1889310816936;66.850,63;1081735864810;71.418,47;4641714492971;72.182,64;273937052830
2024-03-10;68.528,85;5558507982309;71.619,20;6611203732641;73.035,06;8196330498582;69.834,55;1889310816936;66.850,63;1081735864810;71.418,47;4641714492971;72.182,64;273937052830
2024-03-11;67.529,41;5477388402625;70.546,59;6507423782752;71.997,75;8073497759032;68.828,70;1863022052732;65.923,90;1067715539791;70.362,65;4573407638085;71.155,62;270358146867
2024-03-12;67.641,03;5489315752636;70.669,29;6519677070474;72.111,17;8089670356674;68.948,22;1866972949982;66.040,16;1070265056141;70.482,12;4579170546122;71.272,07;270997746688
2024-03-13;67.865,77;5513504469419;70.922,52;6544079921528;72.356,62;8123108595288;69.212,23;1876202029007;66.268,69;1075550068937;70.709,83;4595628761742;71.567,70;272438773223
2024-03-14;67.011,67;5447741506733;70.037,08;6463788442286;71.444,66;8021450441682;68.337,17;1854710205088;65.472,84;1064007191525;69.815,30;4536757030897;70.689,51;269483078863
2024-03-15;66.589,91;5421965465912;69.583,71;6427919006718;70.975,34;7982505867167;67.884,26;1848278360743;65.086,39;1065494408676;69.334,60;4508857542580;70.265,74;274213959632
2024-03-16;66.589,91;5421965465912;69.583,71;6427919006718;70.975,34;7982505867167;67.884,26;1848278360743;65.086,39;1065494408676;69.334,60;4508857542580;70.265,74;274213959632
2024-03-17;66.589,91;5421965465912;69.583,71;6427919006718;70.975,34;7982505867167;67.884,26;1848278360743;65.086,39;1065494408676;69.334,60;4508857542580;70.265,74;274213959632
2024-03-18;66.224,84;5402751258298;69.204,62;6403336500710;70.586,61;7953633495079;67.502,25;1843202682130;64.732,97;1062696463575;68.967,77;4493961962388;69.882,15;274104604645
2024-03-19;66.503,09;5411843133717;69.495,45;6422736652795;70.920,91;7981149456505;67.817,18;1852096703877;65.021,14;1068688236035;69.255,82;4513389009392;70.215,68;275244526251
2024-03-20;67.338,22;5471508263934;70.351,88;6501473813002;71.806,34;8074139188100;68.670,80;1874979180009;65.814,45;1081363946238;70.146,53;4572557973798;71.083,19;278618387700
2024-03-21;68.504,51;5562422374314;71.565,82;6611052646311;73.044,05;8210897613053;69.876,34;1907908343207;66.964,45;1100109027565;71.367,80;4651451762877;72.317,55;283752986677
2024-03-22;68.601,81;5571485714130;71.665,23;6619120364579;73.151,97;8221998668190;69.976,26;1911029334788;67.061,07;1102482340992;71.465,08;4659628655013;72.488,16;285105513945
2024-03-23;68.601,81;5571485714130;71.665,23;6619120364579;73.151,97;8221998668190;69.976,26;1911029334788;67.061,07;1102482340992;71.465,08;4659628655013;72.488,16;285105513945
2024-03-24;68.601,81;5571485714130;71.665,23;6619120364579;73.151,97;8221998668190;69.976,26;1911029334788;67.061,07;1102482340992;71.465,08;4659628655013;72.488,16;285105513945
2024-03-25;68.854,70;5589311839229;71.925,27;6641304998007;73.446,81;8255774675806;70.243,53;1918774357709;67.299,04;1106996800447;71.743,69;4678682160312;72.736,05;286076470553
2024-03-26;68.567,91;5571834368515;71.620,94;6626125661303;73.147,81;8234186619406;69.952,65;1911932975803;67.010,45;1103411867463;71.422,51;4658080566749;72.432,27;285375390258
2024-03-27;68.850,24;5599598557567;71.904,05;6656181690763;73.458,10;8276683289879;70.263,41;1922092619270;67.296,56;1109184836765;71.738,74;4682232608186;72.759,98;286752106156
2024-03-28;69.195,66;5614637859651;72.253,90;6668833787645;73.815,19;8295941145273;70.595,28;1930074236974;67.621,21;1112924177486;72.068,42;4689294685728;73.143,73;287959120758
2024-03-29;69.195,66;5614637859651;72.253,90;6668833787645;73.815,19;8295941145273;70.595,28;1930074236974;67.621,21;1112924177486;72.068,42;4689294685728;73.143,73;287959120758
2024-03-30;69.195,66;5614637859651;72.253,90;6668833787645;73.815,19;8295941145273;70.595,28;1930074236974;67.621,21;1112924177486;72.068,42;4689294685728;73.143,73;287959120758
2024-03-31;69.195,66;5614637859651;72.253,90;6668833787645;73.815,19;8295941145273;70.595,28;1930074236974;67.621,21;1112924177486;72.068,42;4689294685728;73.143,73;287959120758
2024-04-01;69.384,57;5633323199859;72.438,01;6691386285527;73.997,60;8322752503517;70.781,36;1938151288066;67.799,74;1124895086784;72.245,95;4699712719457;73.325,62;294717668084
2024-04-02;69.247,90;5628393747789;72.289,91;6684627291753;73.820,51;8307939855961;70.648,84;1936171939225;67.674,59;1123649463874;72.044,77;4688732117934;73.210,90;294650395333
2024-04-03;68.924,79;5608158197552;71.921,46;6653425838052;73.458,36;8274106918558;70.330,45;1928768413125;67.368,05;1119976468413;71.719,32;4668442071448;72.852,78;293490612069
2024-04-04;68.005,74;5536506166041;71.003,37;6570406884049;72.487,51;8167128307209;69.401,19;1904408220035;66.464,12;1105605292101;70.812,07;4608639394310;71.890,76;289819652851
2024-04-05;66.845,25;5461919663661;69.794,08;6473211919242;71.234,47;8050046541212;68.209,13;1875176741735;65.338,79;1088331908810;69.611,55;4533761010445;70.691,27;286098570718
2024-04-06;66.845,25;5461919663661;69.794,08;6473211919242;71.234,47;8050046541212;68.209,13;1875176741735;65.338,79;1088331908810;69.611,55;4533761010445;70.691,27;286098570718
2024-04-07;66.845,25;5461919663661;69.794,08;6473211919242;71.234,47;8050046541212;68.209,13;1875176741735;65.338,79;1088331908810;69.611,55;4533761010445;70.691,27;286098570718
2024-04-08;67.118,39;5487605761466;70.073,43;6502743796020;71.530,70;8080971863524;68.483,12;1883477377606;65.590,42;1093110944156;69.876,97;4552641746560;70.932,08;287643447172
2024-04-09;67.090,88;5491185776992;70.058,51;6499921637347;71.498,41;8080136206374;68.466,55;1883905092440;65.597,39;1093814322115;69.846,12;4551241462148;70.976,01;287792449286
2024-04-10;66.987,76;5481422737930;69.960,61;6492183912473;71.385,66;8068037374234;68.361,89;1882366287352;65.472,66;1092436862962;69.755,53;4547705444357;70.824,59;287236070361
2024-04-11;67.016,86;5485673878245;69.992,36;6497231025299;71.419,95;8074566978192;68.406,57;1884828398766;65.591,77;1095231043204;69.714,27;4549105055643;70.929,68;287620093935
2024-04-12;67.298,59;5515112525691;70.253,32;6526605733411;71.702,00;8118231655720;68.677,69;1894742890205;65.834,23;1101028246328;70.015,23;4574389909967;71.183,14;289222785647
2024-04-13;67.298,59;5515112525691;70.253,32;6526605733411;71.702,00;8118231655720;68.677,69;1894742890205;65.834,23;1101028246328;70.015,23;4574389909967;71.183,14;289222785647
2024-04-14;67.298,59;5515112525691;70.253,32;6526605733411;71.702,00;8118231655720;68.677,69;1894742890205;65.834,23;1101028246328;70.015,23;4574389909967;71.183,14;289222785647
2024-04-15;67.037,32;5503901069732;69.975,88;6504033576539;71.452,08;8101668391559;68.409,38;1891303402630;65.592,22;1106621898624;69.770,67;4554219365798;70.881,38;293410083746
2024-04-16;67.156,66;5521827379944;70.107,58;6524638146936;71.587,76;8127611041958;68.569,20;1899833330285;65.754,03;1111613746452;69.909,62;4568706062958;71.043,01;294729942544
2024-04-17;66.871,81;5505005306684;69.766,04;6502028520213;71.270,87;8104224381164;68.260,08;1895630651587;65.452,04;1108736056789;69.620,16;4550400394563;70.748,94;294486579891
2024-04-18;66.361,77;5471776316951;69.251,36;6460825744387;70.749,33;8054105192333;67.756,20;1885662754598;64.965,63;1103146424150;69.100,93;4521278321867;70.169,63;292908348460
2024-04-19;65.955,36;5435406093035;68.805,84;6422846415384;70.300,61;8004816758240;67.353,37;1875218194239;64.583,70;1097192253703;68.679,85;4492738691475;69.783,84;291389385343
2024-04-20;65.955,36;5435406093035;68.805,84;6422846415384;70.300,61;8004816758240;67.353,37;1875218194239;64.583,70;1097192253703;68.679,85;4492738691475;69.783,84;291389385343
2024-04-21;65.955,36;5435406093035;68.805,84;6422846415384;70.300,61;8004816758240;67.353,37;1875218194239;64.583,70;1097192253703;68.679,85;4492738691475;69.783,84;291389385343
2024-04-22;65.245,46;5382640998549;68.064,30;6359996264743;69.512,97;7920686935129;66.606,23;1855209654222;63.875,18;1085632479743;67.948,51;4445222395518;69.009,64;288409431218
2024-04-23;65.402,84;5396428304890;68.211,05;6374740434271;69.657,93;7937616517172;66.755,91;1859720183025;64.000,16;1087785356417;68.094,37;4456926746626;69.204,22;289159628830
2024-04-24;65.795,42;5431683610045;68.624,62;6414435140242;70.079,59;7986047796958;67.162,02;1871175735665;64.369,28;1094363959953;68.477,47;4482438581709;69.640,49;291082257728
2024-04-25;65.895,52;5435523535166;68.749,99;6423282818707;70.197,80;7990857647658;67.296,60;1874895981771;64.476,83;1095613747873;68.581,50;4488330961520;69.795,98;291810181466
2024-04-26;65.329,37;5388298594230;68.120,07;6361742103244;69.550,36;7915528455910;66.673,07;1857671732905;63.901,21;1086221169860;67.985,59;4452086903864;69.157,09;288891851481
2024-04-27;65.329,37;5388298594230;68.120,07;6361742103244;69.550,36;7915528455910;66.673,07;1857671732905;63.901,21;1086221169860;67.985,59;4452086903864;69.157,09;288891851481
2024-04-28;65.329,37;5388298594230;68.120,07;6361742103244;69.550,36;7915528455910;66.673,07;1857671732905;63.901,21;1086221169860;67.985,59;4452086903864;69.157,09;288891851481
2024-04-29;65.766,86;5425182409053;68.627,32;6406716861688;70.063,33;7973984074440;67.170,72;1871716866995;64.353,28;1094391764348;68.463,25;4486123031599;69.684,80;291125628110
2024-04-30;66.071,02;5434096331447;68.929,66;6415369243285;70.359,42;7985167111540;67.456,07;1877665259599;64.632,67;1096978810306;68.772,37;4491881340244;69.973,57;292050616869
2024-05-01;66.071,02;5434096331447;68.929,66;6415369243285;70.359,42;7985167111540;67.456,07;1877665259599;64.632,67;1096978810306;68.772,37;4491881340244;69.973,57;292050616869
2024-05-02;66.070,13;5433930508848;68.974,52;6420760887294;70.380,96;7991187739755;67.487,86;1882415153284;64.658,44;1104914157495;68.791,23;4487564052413;69.957,33;297832598498
2024-05-03;66.542,66;5474665772834;69.465,60;6467449332470;70.887,03;8052300882216;67.959,51;1896446481846;65.075,65;1112423220810;69.327,65;4520204958909;70.463,35;300380037923
2024-05-04;66.542,66;5474665772834;69.465,60;6467449332470;70.887,03;8052300882216;67.959,51;1896446481846;65.075,65;1112423220810;69.327,65;4520204958909;70.463,35;300380037923
2024-05-05;66.542,66;5474665772834;69.465,60;6467449332470;70.887,03;8052300882216;67.959,51;1896446481846;65.075,65;1112423220810;69.327,65;4520204958909;70.463,35;300380037923
2024-05-06;66.239,28;5450874369475;69.143,56;6436122798808;70.563,31;8022258286842;67.633,73;1888166210541;64.754,53;1107708902811;69.015,49;4500133044648;70.182,92;299276472210
2024-05-07;66.148,73;5443633267794;69.016,67;6424346458638;70.437,14;8008377394063;67.522,09;1885492420715;64.615,65;1105241646848;68.891,54;4491078938841;70.047,46;298780628313
2024-05-08;66.503,97;5473450961954;69.410,88;6462002361493;70.855,46;8059136739266;67.931,06;1897547401283;65.002,30;1112162179469;69.292,69;4517511466829;70.489,63;300848125835
2024-05-09;66.562,10;5477701807053;69.458,02;6466252989025;70.908,28;8066431115229;67.978,10;1899257312657;65.067,74;1113769798035;69.333,56;4519976375936;70.536,01;301185592182
2024-05-10;66.492,39;5476303523455;69.404,88;6462716202859;70.847,28;8062767867053;67.933,65;1899035397488;65.011,71;1113464940896;69.275,13;4519120885834;70.483,07;301174282673
2024-05-11;66.492,39;5476303523455;69.404,88;6462716202859;70.847,28;8062767867053;67.933,65;1899035397488;65.011,71;1113464940896;69.275,13;4519120885834;70.483,07;301174282673
2024-05-12;66.492,39;5476303523455;69.404,88;6462716202859;70.847,28;8062767867053;67.933,65;1899035397488;65.011,71;1113464940896;69.275,13;4519120885834;70.483,07;301174282673
2024-05-13;65.946,08;5433245067135;68.825,90;6409915839426;70.269,64;8000202612002;67.390,54;1884869386415;64.482,73;1104890415909;68.676,82;4477880698440;69.919,13;299249060402
2024-05-14;66.035,06;5443350830480;68.935,98;6424397152291;70.371,12;8015260137194;67.481,04;1889304012514;64.573,14;1107397492024;68.769,82;4485663941804;70.024,55;299955611493
2024-05-15;65.956,38;5441514628446;68.870,34;6421210258844;70.295,01;8014291270049;67.383,32;1893016042997;64.480,11;1121153793314;68.706,40;4473444730545;69.951,55;304297358847
2024-05-16;65.982,98;5454379426958;68.920,89;6436476971922;70.336,49;8033030766824;67.408,41;1899333154066;64.480,69;1123996357600;68.789,92;4486362948793;69.987,65;304654568499
2024-05-17;65.560,95;5428124130870;68.481,96;6401928211525;69.920,70;7995669330992;66.973,68;1890345804358;64.092,86;1119872013407;68.306,41;4463690523748;69.551,32;303697137914
2024-05-18;65.560,95;5428124130870;68.481,96;6401928211525;69.920,70;7995669330992;66.973,68;1890345804358;64.092,86;1119872013407;68.306,41;4463690523748;69.551,32;303697137914
2024-05-19;65.560,95;5428124130870;68.481,96;6401928211525;69.920,70;7995669330992;66.973,68;1890345804358;64.092,86;1119872013407;68.306,41;4463690523748;69.551,32;303697137914
2024-05-20;65.401,45;5414531249028;68.315,69;6386742789510;69.745,96;7975716960917;66.806,23;1886846907435;63.931,71;1117327581715;68.136,81;4452578060286;69.373,42;302997098846
2024-05-21;65.401,45;5414531249028;68.315,69;6386742789510;69.745,96;7975716960917;66.806,23;1886846907435;63.931,71;1117327581715;68.136,81;4452578060286;69.373,42;302997098846
2024-05-22;64.703,12;5344999789642;67.614,09;6317125600251;69.026,29;7880879645213;66.103,48;1865985645551;63.252,47;1105089402456;67.412,99;4401803652523;68.639,66;299515500370
2024-05-23;65.506,53;5408074735384;68.426,43;6387168014457;69.875,45;7974462748293;66.917,99;1888278038110;64.028,76;1117788767079;68.236,45;4454517157947;69.441,77;302822139452
2024-05-24;65.441,64;5401198396823;68.398,38;6384568977119;69.824,35;7967833983719;66.857,21;1886834997938;63.980,30;1117014963622;68.169,51;4450152508660;69.358,67;302358807667
2024-05-25;65.441,64;5401198396823;68.398,38;6384568977119;69.824,35;7967833983719;66.857,21;1886834997938;63.980,30;1117014963622;68.169,51;4450152508660;69.358,67;302358807667
2024-05-26;65.441,64;5401198396823;68.398,38;6384568977119;69.824,35;7967833983719;66.857,21;1886834997938;63.980,30;1117014963622;68.169,51;4450152508660;69.358,67;302358807667
2024-05-27;65.228,97;5382087414342;68.180,54;6360370079692;69.595,24;7940064097494;66.637,22;1880774673177;63.765,17;1113508243758;67.929,50;4434197354344;69.133,23;301459621811
2024-05-28;65.186,97;5376272183243;68.115,05;6352486694089;69.535,64;7931622461801;66.587,36;1879590446052;63.718,83;1112964945405;67.862,16;4433243304661;69.090,28;301257380471
2024-05-29;64.895,79;5351620739550;67.805,02;6321183653281;69.222,74;7896123599869;66.290,49;1870962751156;63.451,47;1108197460858;67.573,12;4414233068297;68.745,20;299843999285
2024-05-30;64.764,53;5339277304192;67.656,49;6303434553486;69.078,06;7876968844201;66.149,42;1866916711945;63.329,73;1105244669035;67.423,58;4403295365913;68.568,81;298192497975
2024-05-31;65.259,19;5365739606207;68.193,04;6332440078509;69.621,84;7918016497632;66.676,87;1880893016318;63.829,68;1106190200627;67.973,62;4426576140148;69.155,53;299840841042
2024-06-01;65.259,19;5365739606207;68.193,04;6332440078509;69.621,84;7918016497632;66.676,87;1880893016318;63.829,68;1106190200627;67.973,62;4426576140148;69.155,53;299840841042
